input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,error,success,missing,consistent_xp,family
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army12-21ls.xml,PicatSAT 2019-09-12,470.531,SAT,470.55,2142580,PicatSAT,2019-09-12,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army12-21ls.xml,Concrete 3.12.2,2520.11,UNKNOWN TO,2478.74,10849680,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army12-21ls.xml,Concrete 3.12.2,2520.13,UNKNOWN TO,2472.53,10849744,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,BTD 19.07.01,2519.93,UNKNOWN TO,2520.0,36620,BTD,19.07.01,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,cosoco 2.O parallel,356.177,SAT,44.7222,634132,cosoco,2.O parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,cosoco 2.0 parallel,345.394,SAT,43.3836,634132,cosoco,2.0 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-16,923.816,SAT,233.074,15530540,choco-solver,2019-09-16,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-20,878.217,SAT,221.745,15530540,choco-solver,2019-09-20,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-06-14,582.049,SAT,147.024,15530532,choco-solver,2019-06-14,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-20 parallel,1899.74,SAT,239.965,28879416,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-24 parallel,1872.01,SAT,236.248,28879416,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-06-14 parallel,1296.61,SAT,163.635,28883744,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-16 parallel,2054.45,SAT,259.139,28881432,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,AbsCon 2019-07-23,2520.11,UNKNOWN TO,2514.02,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Concrete 3.12.3,2520.1,UNKNOWN TO,2472.53,10849724,Concrete,3.12.3,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1030.0,SAT,1024.82,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.06,UNKNOWN TO,2513.82,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,cosoco 2.0,2519.93,UNKNOWN TO,2520.01,30300,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,cosoco 2.0,2520.06,UNKNOWN TO,2520.01,30300,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,cosoco 2,2519.96,UNKNOWN TO,2520.01,30300,cosoco,2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),7162.04,SAT,997.276,27444036,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP order+ManyGlucose (2019-09-22),3926.08,SAT,516.109,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),7169.61,SAT,990.135,27444036,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Fun-sCOP order+ManyGlucose (2019-06-15),3882.86,SAT,506.068,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,choco-solver 2019-09-24,2520.11,UNKNOWN TO,2506.94,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Concrete 3.10,2520.08,UNKNOWN TO,2465.24,10849628,Concrete,3.10,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,PicatSAT 2019-09-12,34.6669,SAT,34.6737,2078792,PicatSAT,2019-09-12,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Concrete 3.12.2,2520.1,UNKNOWN TO,2473.04,10846988,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-armies/Pb-army13-24ls.xml,Concrete 3.12.2,2520.12,UNKNOWN TO,2480.03,10851784,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,BTD 19.07.01,2519.92,UNKNOWN TO,2520.01,33008,BTD,19.07.01,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,cosoco 2.O parallel,7047.5,UNSAT,885.33,618656,cosoco,2.O parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,cosoco 2.0 parallel,7007.34,UNSAT,880.125,618656,cosoco,2.0 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-16,1032.45,UNSAT,260.512,15532792,choco-solver,2019-09-16,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-20,1030.35,UNSAT,260.34,15532488,choco-solver,2019-09-20,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-06-14,963.684,UNSAT,243.483,15530532,choco-solver,2019-06-14,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-20 parallel,2362.87,UNSAT,300.238,28881176,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-24 parallel,2450.33,UNSAT,312.203,28881144,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-06-14 parallel,2065.63,UNSAT,296.8,28883532,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-16 parallel,2374.59,UNSAT,301.513,28879416,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,AbsCon 2019-07-23,348.256,UNSAT,344.947,10746452,AbsCon,2019-07-23,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Concrete 3.12.3,2182.4,UNSAT,2149.33,10847700,Concrete,3.12.3,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),95.6133,UNSAT,93.6432,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),120.546,UNSAT,118.677,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,cosoco 2.0,2113.71,UNSAT,2113.88,27484,cosoco,2.0,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,cosoco 2.0,2121.5,UNSAT,2121.53,27484,cosoco,2.0,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,cosoco 2,2431.26,UNSAT,2431.05,27484,cosoco,2,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),383.095,UNSAT,54.9063,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP order+ManyGlucose (2019-09-22),228.737,UNSAT,32.9001,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),388.471,UNSAT,53.3622,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Fun-sCOP order+ManyGlucose (2019-06-15),227.792,UNSAT,32.2596,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,choco-solver 2019-09-24,2520.04,UNKNOWN TO,2486.21,15268160,choco-solver,2019-09-24,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Concrete 3.10,1539.87,UNSAT,1482.93,10847676,Concrete,3.10,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,PicatSAT 2019-09-12,56.5468,UNSAT,56.5567,2079176,PicatSAT,2019-09-12,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Concrete 3.12.2,1849.28,UNSAT,1818.34,10847700,Concrete,3.12.2,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-11.xml,Concrete 3.12.2,2520.08,UNKNOWN TO,2495.53,10847560,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,BTD 19.07.01,2520.01,UNKNOWN,2519.97,33224,BTD,19.07.01,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,cosoco 2.O parallel,14536.4,UNSAT,1824.04,619288,cosoco,2.O parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,cosoco 2.0 parallel,13869.0,UNSAT,1739.88,619288,cosoco,2.0 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-16,1296.99,UNSAT,327.939,15530540,choco-solver,2019-09-16,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-20,1322.4,UNSAT,333.981,15532284,choco-solver,2019-09-20,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-06-14,1273.7,UNSAT,321.691,15530532,choco-solver,2019-06-14,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-20 parallel,2815.78,UNSAT,356.204,28883704,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-24 parallel,3195.02,UNSAT,404.277,28881388,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-06-14 parallel,2586.22,UNSAT,363.52,28883076,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-16 parallel,3217.87,UNSAT,406.751,28881144,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,AbsCon 2019-07-23,691.693,UNSAT,686.836,10746276,AbsCon,2019-07-23,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Concrete 3.12.3,2520.05,UNKNOWN TO,2479.74,10847656,Concrete,3.12.3,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),85.0306,UNSAT,82.928,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),62.4225,UNSAT,60.2795,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,cosoco 2.0,2520.05,UNKNOWN TO,2519.8,27624,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,cosoco 2.0,2520.06,UNKNOWN TO,2520.01,27624,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,cosoco 2,2520.11,UNKNOWN TO,2519.8,27624,cosoco,2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),134.314,UNSAT,19.1777,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP order+ManyGlucose (2019-09-22),252.742,UNSAT,35.0149,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),134.477,UNSAT,19.0459,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Fun-sCOP order+ManyGlucose (2019-06-15),254.943,UNSAT,35.8523,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,choco-solver 2019-09-24,2520.12,UNKNOWN TO,2489.61,15268144,choco-solver,2019-09-24,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Concrete 3.10,2299.34,UNSAT,2234.15,10847536,Concrete,3.10,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,PicatSAT 2019-09-12,97.7945,UNSAT,97.8094,2081780,PicatSAT,2019-09-12,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Concrete 3.12.2,2520.11,UNKNOWN TO,2496.62,10847684,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-chnl10-15.xml,Concrete 3.12.2,2520.13,UNKNOWN TO,2480.43,10847696,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,BTD 19.07.01,2520.02,UNKNOWN TO,2519.8,60436,BTD,19.07.01,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,cosoco 2.O parallel,516.807,SAT,65.2418,847488,cosoco,2.O parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,cosoco 2.0 parallel,475.826,SAT,60.0863,847488,cosoco,2.0 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-16,2520.31,UNKNOWN TO,633.281,15530540,choco-solver,2019-09-16,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-20,2520.61,UNKNOWN TO,633.389,15530540,choco-solver,2019-09-20,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-06-14,2520.36,UNKNOWN TO,633.372,15530532,choco-solver,2019-06-14,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-20 parallel,20028.8,UNKNOWN TO,2520.1,28879416,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-24 parallel,20042.7,UNKNOWN TO,2520.1,28879416,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-06-14 parallel,20075.6,UNKNOWN TO,2520.1,28883756,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-16 parallel,20038.2,UNKNOWN TO,2520.12,28879416,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,AbsCon 2019-07-23,6.71118,SAT,3.27078,10749348,AbsCon,2019-07-23,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Concrete 3.12.3,2520.11,UNKNOWN TO,2473.05,10846988,Concrete,3.12.3,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),219.013,SAT,211.495,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),23.7019,SAT,11.9196,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,cosoco 2.0,2519.19,UNKNOWN TO,2520.01,89656,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,cosoco 2.0,2519.96,UNKNOWN TO,2520.01,89656,cosoco,2.0,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,cosoco 2,2520.02,UNKNOWN TO,2520.01,89656,cosoco,2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),14.4239,SAT,6.61871,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP order+ManyGlucose (2019-09-22),26.889,SAT,11.7772,27443952,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),14.3524,SAT,6.53631,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Fun-sCOP order+ManyGlucose (2019-06-15),26.3187,SAT,11.4967,27444100,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,choco-solver 2019-09-24,2520.11,UNKNOWN TO,2513.71,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Concrete 3.10,2520.09,UNKNOWN TO,2458.73,10849628,Concrete,3.10,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,PicatSAT 2019-09-12,135.858,SAT,135.875,2151232,PicatSAT,2019-09-12,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Concrete 3.12.2,2520.13,UNKNOWN TO,2468.93,10849656,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-fpga/Pb-fpga45-44-sat.xml,Concrete 3.12.2,2520.16,UNKNOWN TO,2475.05,10849652,Concrete,3.12.2,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,BTD 19.07.01,2520.01,UNKNOWN,2519.75,32824,BTD,19.07.01,1200.0,False,False,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,cosoco 2.O parallel,11581.0,UNSAT,1453.47,618004,cosoco,2.O parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,cosoco 2.0 parallel,12260.6,UNSAT,1539.13,618004,cosoco,2.0 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-09-16,1306.58,UNSAT,329.53,15530540,choco-solver,2019-09-16,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-09-20,1189.16,UNSAT,299.674,15530540,choco-solver,2019-09-20,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-06-14,1269.39,UNSAT,320.047,15532168,choco-solver,2019-06-14,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-09-20 parallel,2584.36,UNSAT,327.258,28881172,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-09-24 parallel,2702.55,UNSAT,343.005,28879416,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,PseudoBoolean
XCSP17/PseudoBoolean/PseudoBoolean-dec-pigeon/Pb-pigeon-card-015-010.xml,choco-solver 2019-06-14 parallel,2637.84,UNSAT,332.38,28881340,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,PseudoBoolean
